what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073838015
started,bundle,org.eclipse.jdt.debug,3.4.1.v20081216_r342,org.eclipse.jdt.debug,1457073838312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073845906
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073847296
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1457073848937
opened,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073850812
activated,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073850859
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1457073851703
opened,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073852546
activated,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073852609
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.save,1457073864109
activated,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073865046
activated,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073866234
closed,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073866234
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1457073867562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073870515
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073873921
closed,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073877796
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073879140
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073879468
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1457073879640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073881796
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073881984
activated,view,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.ServersView,1457073885140
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073886796
