what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.run,1457073259734
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073262390
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073266640
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073275562
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073276484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073278000
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073289359
executed,command,org.eclipse.ui,3.4.2.M20090204-0800,org.eclipse.ui.file.properties,1457073289421
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073291671
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073291828
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457073296015
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457073296140
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1457073300750
closed,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457073300781
activated,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073301609
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1457073302937
closed,editor,org.eclipse.wst.server.ui,1.1.4.v20090128,org.eclipse.wst.server.ui.editor,1457073302953
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073307421
started,bundle,org.eclipse.wst.server.http.ui,1.0.100.v200805140145,org.eclipse.wst.server.http.ui,1457073342046
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.101.v20080620,org.eclipse.jst.server.tomcat.ui,1457073345328
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073388484
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073390312
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073397984
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073400609
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457073401437
