what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.wst.html.ui,1.0.302.v200810291731,org.eclipse.wst.html.core.htmlsource.source,1457074055562
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074056906
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074057734
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074057953
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074064390
started,bundle,org.eclipse.jdt.debug.ui,3.3.1.v20080730_r341,org.eclipse.jdt.debug.ui,1457074064765
opened,view,org.eclipse.ui.console,3.3.1.v20090128_r342,org.eclipse.ui.console.ConsoleView,1457074065625
opened,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457074067250
activated,editor,org.eclipse.ui.browser,3.2.201.v20080708_34x,org.eclipse.ui.browser.editor,1457074067343
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074094296
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074094312
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074094453
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074671765
deactivated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074671921
activated,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074672953
started,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1457074673031
started,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1457074673031
started,bundle,org.eclipse.mylyn.pde.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.pde.ui,1457074673062
started,bundle,org.eclipse.mylyn.resources.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.resources.ui,1457074673078
closed,workbench,org.eclipse.ui.workbench,3.4.2.M20090127-1700,,1457074673265
stopped,bundle,org.eclipse.jst.j2ee.xdoclet.runtime,1.1.102.v200805140135,org.eclipse.jst.j2ee.xdoclet.runtime,1457074673671
stopped,bundle,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1.2.0.v200805140020,org.eclipse.jst.j2ee.ejb.annotations.xdoclet,1457074673671
stopped,bundle,org.eclipse.jst.server.generic.jboss,1.5.206.v20090115,org.eclipse.jst.server.generic.jboss,1457074673671
stopped,bundle,org.eclipse.jst.server.generic.jonas,1.5.205.v200805140145,org.eclipse.jst.server.generic.jonas,1457074673671
stopped,bundle,org.eclipse.jst.server.generic.oc4j,1.5.205.v200805140145,org.eclipse.jst.server.generic.oc4j,1457074673671
